frequency_per_corrected_cm1,amplitude,equivalent_thickness_um,is_candidate,candidate_rank,is_selected_fundamental
0.0,38.76127283436848,0.0,0,-1,0
9.888169989324086e-05,88.72335472820977,0.4944084994662043,0,-1,0
0.00019776339978648172,118.68335602955827,0.9888169989324086,0,-1,0
0.0002966450996797226,17.99736031518362,1.483225498398613,0,-1,0
0.00039552679957296344,25.73709816509234,1.9776339978648172,0,-1,0
0.0004944084994662043,116.17725029650941,2.4720424973310213,0,-1,0
0.0005932901993594452,714.3211310797836,2.966450996797226,0,-1,0
0.000692171899252686,1259.699716971354,3.46085949626343,1,1,1
0.0007910535991459269,707.0194364639791,3.9552679957296344,0,-1,0
0.0008899352990391678,65.1064079703348,4.449676495195839,0,-1,0
0.0009888169989324086,37.837365971832064,4.944084994662043,0,-1,0
0.0010876986988256495,40.13214786965619,5.438493494128247,0,-1,0
0.0011865803987188904,80.52341667966269,5.932901993594452,0,-1,0
0.0012854620986121313,92.90782223885007,6.427310493060657,1,3,0
0.001384343798505372,43.70339292689222,6.92171899252686,0,-1,0
0.0014832254983986129,72.15603183893153,7.416127491993064,0,-1,0
0.0015821071982918538,85.38476195085475,7.910535991459269,1,4,0
0.0016809888981850947,53.55398878838373,8.404944490925473,0,-1,0
0.0017798705980783356,58.155751746196124,8.899352990391678,0,-1,0
0.0018787522979715763,75.08556017480296,9.393761489857882,0,-1,0
0.001977633997864817,184.1058285019116,9.888169989324085,0,-1,0
0.002076515697758058,268.6403820475683,10.38257848879029,1,2,0
0.002175397397651299,231.26518968361486,10.876986988256494,0,-1,0
0.00227427909754454,90.78045267034986,11.3713954877227,0,-1,0
0.0023731607974377808,32.42642815357949,11.865803987188905,0,-1,0
0.0024720424973310217,55.061955749273764,12.360212486655108,0,-1,0
0.0025709241972242626,39.32318320839493,12.854620986121313,0,-1,0
0.002669805897117503,60.14283984688783,13.349029485587515,0,-1,0
0.002768687597010744,72.89408152328988,13.84343798505372,1,5,0
0.002867569296903985,69.19506147750936,14.337846484519924,0,-1,0
0.0029664509967972257,65.45468635265948,14.832254983986129,0,-1,0
0.0030653326966904666,59.35263064278926,15.326663483452334,0,-1,0
0.0031642143965837075,49.820897295794175,15.821071982918538,0,-1,0
0.0032630960964769484,29.659533408196893,16.315480482384743,0,-1,0
0.0033619777963701893,41.35146303531724,16.809888981850946,0,-1,0
0.0034608594962634302,72.14902858153246,17.30429748131715,1,6,0
0.003559741196156671,71.83713614200751,17.798705980783357,0,-1,0
0.003658622896049912,41.87328087206599,18.29311448024956,0,-1,0
0.0037575045959431525,6.166897066644419,18.787522979715764,0,-1,0
0.0038563862958363934,24.046207214501276,19.281931479181967,0,-1,0
0.003955267995729634,27.405540394928472,19.77633997864817,0,-1,0
