wavenumber_cm1,normalized_observed,normalized_fitted,residual
1500.347,-0.821349325983115,-0.8015023204563897,-0.01984700552672536
1500.829,-0.8358480365039003,-0.8006988692946986,-0.03514916720920169
1501.311,-0.8455407501924748,-0.7996955650162084,-0.045845185176266345
1501.793,-0.85081666144819,-0.7985029911021445,-0.052313670346045504
1502.276,-0.8520809862697931,-0.7971287295345171,-0.05495225673527604
1502.758,-0.8497442045754726,-0.795589094891459,-0.0541551096840136
1503.24,-0.8442388701746422,-0.7938920085940688,-0.05034686158057333
1503.722,-0.8360088944353258,-0.7920480140670871,-0.04396088036823864
1504.204,-0.8255125753964063,-0.7900675924208679,-0.03544498297553844
1504.686,-0.8132228824714168,-0.7879611420033571,-0.025261740468059735
1505.168,-0.7996277414959914,-0.7857389582490827,-0.013888783246908676
1505.65,-0.7862840796259589,-0.7834112138607959,-0.0028728657651629907
1506.133,-0.7731277712658335,-0.7809828193913323,0.007855048125498754
1506.615,-0.7596056187864826,-0.7784737164817782,0.018868097695295627
1507.097,-0.7492248242189083,-0.7758886620922102,0.026663837873301843
1507.579,-0.7386198321112681,-0.7732371472424704,0.03461731513120225
1508.061,-0.7283532986860369,-0.7705284472741822,0.042175148588145306
1508.543,-0.7203429845586106,-0.7677716047315833,0.04742862017297278
1509.025,-0.713650838906259,-0.764975412800103,0.05132457389384393
1509.507,-0.7107560021659641,-0.7621483993307219,0.05139239716475774
1509.99,-0.7091415599389512,-0.7592928815717128,0.05015132163276159
1510.471,-0.7111558952387723,-0.7564346009693201,0.04527870573054782
1510.954,-0.7140742425847285,-0.7535574511049481,0.03948320852021958
1511.436,-0.7181020970995329,-0.7506866072461996,0.032584510146666745
1511.918,-0.7243794083048087,-0.7478231003463647,0.02344369204155594
1512.4,-0.7279247826344036,-0.7449735660489222,0.017048783414518542
1512.882,-0.72889784396182,-0.7421442813035583,0.013246437341738249
1513.364,-0.7313559468409084,-0.7393411539350756,0.007985207094167168
1513.846,-0.7305324835946809,-0.7365697129920615,0.006037229397380606
1514.328,-0.729375478055789,-0.7338350998897577,0.004459621833968752
1514.811,-0.7284928480065634,-0.7311365194399978,0.002643671433434358
1515.293,-0.7263102450581728,-0.7284894957947577,0.002179250736584981
1515.775,-0.7231143353481435,-0.7258923297727455,0.002777994424602026
1516.257,-0.7189027733066572,-0.7233485391276051,0.004445765820947911
1516.739,-0.7146134549641623,-0.7208612220012779,0.0062477670371156036
1517.221,-0.7074037220907361,-0.7184330530540928,0.011029330963356676
1517.703,-0.6981206310769775,-0.7160662804480183,0.017945649371040817
1518.185,-0.6862706741764373,-0.7137627236853001,0.02749204950886286
1518.667,-0.6713971129518175,-0.7115237723031873,0.04012665935136983
1519.15,-0.6576494829366284,-0.7093459449178207,0.051696461981192265
1519.632,-0.6403351666591627,-0.7072387890266457,0.06690362236748304
1520.114,-0.6240556341865725,-0.7051978268600113,0.0811421926734388
1520.596,-0.6070823486461129,-0.7032227312175002,0.09614038257138735
1521.078,-0.5916953692228107,-0.7013127511702636,0.10961738194745285
1521.56,-0.5790205596920123,-0.6994667158216479,0.1204461561296356
1522.042,-0.5667817315655388,-0.697683038885768,0.1309013073202292
1522.524,-0.5580587965718536,-0.6959597240726721,0.1379009275008185
1523.007,-0.556607055000956,-0.6942909745574206,0.13768391955646464
1523.489,-0.5560468932293123,-0.6926808980497836,0.13663400482047128
1523.971,-0.5594430634054958,-0.6911227934343385,0.1316797300288427
1524.453,-0.5664409416877971,-0.6896130931320635,0.12317215144426641
1524.935,-0.5759570168597196,-0.6881478581097129,0.11219084124999334
1525.417,-0.5885502542370475,-0.6867227877905574,0.09817253355350986
1525.899,-0.6010918093739362,-0.6853332306544109,0.08424142128047463
1526.381,-0.6123034388443418,-0.6839741955052142,0.07167075666087241
1526.864,-0.6217279657103694,-0.6826376184399073,0.060909652729537966
1527.346,-0.6324004784326869,-0.681323389685773,0.04892291125308612
1527.828,-0.6402440731827185,-0.6800227808563621,0.039778707673643665
1528.31,-0.6419924147722325,-0.6787295666731957,0.03673715190096327
1528.792,-0.6429974436059955,-0.6774372477266813,0.03443980412068581
1529.274,-0.6385599554059455,-0.6761390652340749,0.0375791098281294
1529.756,-0.6310736991368303,-0.6748280162840224,0.043754317147192134
1530.238,-0.6206312502227732,-0.6734968695382783,0.05286561931550504
1530.72,-0.6072981889505313,-0.672138181360506,0.06483999240997462
1531.203,-0.592670185536464,-0.6707413785321152,0.07807119299565124
1531.685,-0.5754818117463104,-0.6693044129274832,0.0938226011811728
1532.167,-0.5574260631178987,-0.6678164515256133,0.11039038840771465
1532.649,-0.5407236663693182,-0.6662693699579162,0.12554570358859796
1533.131,-0.5246154467100774,-0.6646549175483893,0.14003947083831192
1533.613,-0.5088886828610201,-0.6629647353400333,0.15407605247901324
1534.095,-0.49570946106515007,-0.6611903743221927,0.16548091325704267
1534.577,-0.48266264927649916,-0.6593233138249399,0.17666066454844076
1535.06,-0.46964876812577433,-0.6573507851256448,0.1877020169998705
1535.542,-0.45463352343967783,-0.6552723328266309,0.20063880938695305
1536.024,-0.44211678909441704,-0.6530753569226451,0.21095856782822803
