frequency_per_corrected_cm1,amplitude,equivalent_thickness_um,is_candidate,candidate_rank,is_selected_fundamental
0.0,30.264833938602305,0.0,0,-1,0
9.872710139356556e-05,77.5973502413372,0.4936355069678278,0,-1,0
0.00019745420278713112,125.39216201475121,0.9872710139356556,0,-1,0
0.00029618130418069665,33.504271317901676,1.4809065209034833,0,-1,0
0.00039490840557426224,20.444126533100807,1.9745420278713113,0,-1,0
0.0004936355069678278,97.19523804681126,2.468177534839139,0,-1,0
0.0005923626083613933,652.1601254117609,2.9618130418069666,0,-1,0
0.0006910897097549589,1235.5818059729256,3.4554485487747946,1,1,1
0.0007898168111485245,752.9138975377197,3.9490840557426226,0,-1,0
0.0008885439125420901,80.16480572021582,4.44271956271045,0,-1,0
0.0009872710139356556,37.65844540268541,4.936355069678278,0,-1,0
0.0010859981153292211,46.87398473864514,5.429990576646106,0,-1,0
0.0011847252167227866,79.61864899986199,5.923626083613933,0,-1,0
0.0012834523181163523,93.47784895453536,6.417261590581761,1,4,0
0.0013821794195099178,30.307981291918463,6.910897097549589,0,-1,0
0.0014809065209034835,75.37361081410707,7.404532604517417,0,-1,0
0.001579633622297049,94.33541253313037,7.898168111485245,1,3,0
0.0016783607236906144,58.01317208954904,8.391803618453071,0,-1,0
0.0017770878250841801,48.57334200694454,8.8854391254209,0,-1,0
0.0018758149264777456,72.51734563139667,9.379074632388727,0,-1,0
0.0019745420278713113,159.05561543047895,9.872710139356556,0,-1,0
0.0020732691292648766,261.51957304117474,10.366345646324383,1,2,0
0.0021719962306584423,250.87655018508838,10.859981153292212,0,-1,0
0.002270723332052008,118.75384966049252,11.35361666026004,0,-1,0
0.002369450433445573,19.91653855304779,11.847252167227866,0,-1,0
0.002468177534839139,58.00412873055047,12.340887674195695,0,-1,0
0.0025669046362327046,37.278111889847,12.834523181163522,0,-1,0
0.0026656317376262703,46.39931997952484,13.328158688131351,0,-1,0
0.0027643588390198356,66.62599922207004,13.821794195099178,0,-1,0
0.0028630859404134013,69.77805022452264,14.315429702067007,1,6,0
0.002961813041806967,63.9387947718217,14.809065209034834,0,-1,0
0.003060540143200532,56.921379827480216,15.302700716002661,0,-1,0
0.003159267244594098,52.35135874509964,15.79633622297049,0,-1,0
0.0032579943459876636,39.21377346103317,16.28997172993832,0,-1,0
0.003356721447381229,30.379154820067818,16.783607236906143,0,-1,0
0.0034554485487747946,63.250433614772405,17.277242743873973,0,-1,0
0.0035541756501683603,76.59138832279282,17.7708782508418,1,5,0
0.0036529027515619255,52.33109737449789,18.264513757809627,0,-1,0
0.003751629852955491,13.068384770883148,18.758149264777455,0,-1,0
0.003850356954349057,17.565904855325254,19.251784771745285,0,-1,0
0.003949084055742623,26.872872577622317,19.745420278713112,0,-1,0
0.004047811157136188,23.558489050771193,20.23905578568094,0,-1,0
0.004146538258529753,33.56893765792834,20.732691292648767,0,-1,0
0.004245265359923319,38.907057404414985,21.226326799616597,0,-1,0
0.0043439924613168845,38.35257503901149,21.719962306584424,0,-1,0
0.00444271956271045,39.78310876896364,22.213597813552248,1,7,0
0.004541446664104016,29.45736497774782,22.70723332052008,0,-1,0
0.004640173765497581,16.040950779799932,23.200868827487906,0,-1,0
0.004738900866891146,2.0447906327042107,23.694504334455733,0,-1,0
0.0048376279682847126,9.215790869908773,24.188139841423563,0,-1,0
0.004936355069678278,6.867129810889675,24.68177534839139,0,-1,0
0.005035082171071844,6.510183352229098,25.17541085535922,0,-1,0
0.005133809272465409,9.173138643368741,25.669046362327045,0,-1,0
0.0052325363738589745,4.741140579598817,26.16268186929487,0,-1,0
0.005331263475252541,7.1298135677971,26.656317376262702,0,-1,0
0.005429990576646106,12.548510058890875,27.14995288323053,0,-1,0
0.005528717678039671,12.526651821152006,27.643588390198357,0,-1,0
0.005627444779433237,16.320173584741703,28.137223897166187,0,-1,0
0.0057261718808268025,14.817814039509054,28.630859404134014,0,-1,0
0.005824898982220368,14.742811431209635,29.124494911101838,0,-1,0
0.005923626083613934,15.606569306302815,29.61813041806967,0,-1,0
0.006022353185007499,6.585857015162907,30.111765925037496,0,-1,0
0.006121080286401064,6.780729810713633,30.605401432005323,0,-1,0
0.0062198073877946305,11.379758582726046,31.099036938973153,0,-1,0
0.006318534489188196,12.076982811559228,31.59267244594098,0,-1,0
0.006417261590581761,5.967135874560412,32.086307952908804,0,-1,0
0.006515988691975327,5.300875685821581,32.57994345987664,0,-1,0
0.0066147157933688925,2.910916294522339,33.073578966844465,0,-1,0
0.006713442894762458,1.9090638052335551,33.567214473812285,0,-1,0
0.006812169996156024,4.148643906741494,34.06084998078012,0,-1,0
0.006910897097549589,5.582410949629095,34.55448548774795,0,-1,0
0.007009624198943154,6.745708342182269,35.048120994715774,0,-1,0
0.0071083513003367205,10.097044453921432,35.5417565016836,0,-1,0
0.007207078401730286,8.990402909967202,36.03539200865143,0,-1,0
0.007305805503123851,2.7733064741519797,36.529027515619255,0,-1,0
0.007404532604517417,3.7613736668758317,37.02266302258709,0,-1,0
0.007503259705910982,4.5053011346322815,37.51629852955491,0,-1,0
0.007601986807304548,3.455755778223222,38.009934036522736,0,-1,0
0.007700713908698114,3.5001792702062304,38.50356954349057,0,-1,0
0.007799441010091679,3.8174239830970556,38.9972050504584,0,-1,0
0.007898168111485245,1.7388825044226228,39.490840557426225,0,-1,0
0.00799689521287881,2.023586909959046,39.98447606439405,0,-1,0
0.008095622314272376,1.7349984504447578,40.47811157136188,0,-1,0
0.008194349415665941,2.10360892917859,40.971747078329706,0,-1,0
0.008293076517059506,3.6137680178568092,41.46538258529753,0,-1,0
0.008391803618453073,2.7805386796244993,41.95901809226537,0,-1,0
0.008490530719846638,2.751006213113414,42.452653599233194,0,-1,0
0.008589257821240204,4.2327793306206605,42.94628910620102,0,-1,0
0.008687984922633769,2.195771867736004,43.43992461316885,0,-1,0
0.008786712024027334,1.7576948655077052,43.93356012013667,0,-1,0
0.0088854391254209,3.6510971421814795,44.427195627104496,0,-1,0
0.008984166226814467,3.1902793115524477,44.92083113407233,0,-1,0
0.009082893328208032,2.0357413908086737,45.41446664104016,0,-1,0
0.009181620429601597,1.0934010886384962,45.908102148007984,0,-1,0
0.009280347530995162,0.8220029311752626,46.40173765497581,0,-1,0
0.009379074632388728,1.645288896478679,46.89537316194364,0,-1,0
0.009477801733782293,0.8093313450159917,47.389008668911465,0,-1,0
0.00957652883517586,1.3772579097336874,47.8826441758793,0,-1,0
0.009675255936569425,3.385989843630532,48.37627968284713,0,-1,0
0.00977398303796299,3.963603465414953,48.869915189814954,0,-1,0
0.009872710139356556,2.3453586017173076,49.36355069678278,0,-1,0
0.009971437240750121,0.7074891872872345,49.85718620375061,0,-1,0
0.010070164342143688,0.5000951168992016,50.35082171071844,0,-1,0
0.010168891443537253,2.3226595977805697,50.84445721768627,0,-1,0
0.010267618544930818,3.351895944951334,51.33809272465409,0,-1,0
0.010366345646324384,3.0041003472990795,51.831728231621916,0,-1,0
0.010465072747717949,2.2305378071120794,52.32536373858974,0,-1,0
0.010563799849111514,1.2984402134222401,52.81899924555757,0,-1,0
0.010662526950505081,0.5486409568032207,53.312634752525405,0,-1,0
0.010761254051898646,0.5172594912919493,53.80627025949323,0,-1,0
0.010859981153292212,1.410218754268376,54.29990576646106,0,-1,0
0.010958708254685777,1.0929072870613628,54.793541273428886,0,-1,0
0.011057435356079342,1.3024326387143443,55.28717678039671,0,-1,0
0.011156162457472907,3.0214570281348285,55.78081228736454,0,-1,0
0.011254889558866474,3.9464243054366523,56.274447794332374,0,-1,0
0.01135361666026004,3.5145539646224466,56.7680833013002,0,-1,0
0.011452343761653605,2.796496571844867,57.26171880826803,0,-1,0
0.01155107086304717,2.6679753349226405,57.75535431523585,0,-1,0
0.011649797964440736,2.282832553364569,58.248989822203676,0,-1,0
0.0117485250658343,1.8245522518315165,58.7426253291715,0,-1,0
0.011847252167227868,1.194801336572103,59.23626083613934,0,-1,0
0.011945979268621433,0.6161460130500311,59.729896343107164,0,-1,0
0.012044706370014998,0.698983784831198,60.22353185007499,0,-1,0
0.012143433471408564,0.9732157875296393,60.71716735704282,0,-1,0
0.012242160572802129,0.9156775875200581,61.210802864010645,0,-1,0
0.012340887674195694,0.37416828027821286,61.70443837097847,0,-1,0
0.012439614775589261,0.4382207252304216,62.19807387794631,0,-1,0
0.012538341876982826,0.8536461162781626,62.691709384914134,0,-1,0
0.012637068978376392,2.0497523444848404,63.18534489188196,0,-1,0
0.012735796079769957,2.562099358193369,63.67898039884978,0,-1,0
0.012834523181163522,2.400690853366049,64.17261590581761,0,-1,0
